Signup_Date,Name,Email,Phone,Product_Type,Plan_Tier,Delivery_Method,Account_Type,Linked_Accounts_Count,Voice_Accent_Anomaly_Flag,Completion_Time,IP_Address,Fraud_Risk_Flag
2024-08-20,Erin Baldwin,michelle33@example.com,+61.3.6402.3434,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,419,118.86.161.19,0
2024-08-19,Brandon Nguyen,antoniorogers@example.net,+61-3-2855-3313,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,252,21.37.48.238,0
2025-06-05,Casey Johnson,ramirezdavid@example.org,0337050426,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,82,35.217.45.114,0
2025-01-12,Diane Alvarado,nguyenandrew@example.org,03.0523.3657,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,221,114.254.68.118,0
2024-10-28,Christopher Davis,sarahrodriguez@example.org,+61.2.8179.4369,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,234,176.202.37.59,0
2024-09-22,Robert Berger,dfowler@example.net,4318 0903,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,None,418,131.172.106.89,0
2024-06-17,Cesar Estrada,allenclayton@example.org,(03)-5076-3292,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,330,111.185.93.66,0
2026-06-01,Andrea Richardson,mkim@example.org,+61.487.227.150,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,None,577,100.15.93.228,0
2025-10-26,David Watkins,chloedavis@example.org,8054.0942,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,274,129.7.141.197,0
2025-07-18,Elizabeth Moore,kimberly72@example.net,+61302069378,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,244,103.207.83.186,0
2025-08-23,Nathaniel Davis,ashleylong@example.org,(07)-1496-0543,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,None,574,108.45.244.159,0
2024-09-14,Tanya Mitchell,joshuawright@example.com,0324137579,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,None,513,6.37.190.163,0
2024-01-09,Christopher Gardner,gwallace@example.org,(08)36786219,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,None,178,149.255.151.118,0
2024-03-09,Eric Nichols,briggsedwin@example.net,(08)-5079-2098,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,None,80,190.23.230.30,0
2024-09-11,Jessica Watson,jennifer31@example.org,(07)11947195,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,None,184,73.102.91.63,0
2024-09-12,Joseph Cruz,karenwilliams@example.com,+61-421-154-506,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,175,3.74.6.14,0
2025-11-18,Katherine Clay,brittany47@example.com,+61-403-575-409,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,None,452,25.173.238.205,0
2025-06-01,Cassandra Yang,christopherwatson@example.net,5556.6781,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,192,61.88.1.186,0
2025-02-26,William Tucker,christianmark@example.org,1221 0063,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,380,8.130.97.19,0
2024-03-09,William Jones,jeffreymonroe@example.com,03-1662-1637,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,None,100,170.72.19.191,0
2025-09-09,Eric Cole Jr.,shelleygarrison@example.com,16192217,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,None,88,9.241.161.208,0
2025-09-01,Kevin Sanders,timothy94@example.org,03-2647-8874,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,496,221.108.63.81,0
2026-02-11,David Knight,bellsteven@example.com,50105554,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,396,113.0.125.221,0
2025-02-13,Kristen Kelly,aguirremichelle@example.net,03-8330-0761,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,298,18.123.121.136,0
2025-09-18,Hannah Watkins,matthewrodriguez@example.com,(08)39788042,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,None,243,215.155.151.91,0
2025-12-23,Nicole Spence,cindy36@example.com,+61.7.9374.5629,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,459,16.211.219.129,0
2026-07-12,Colin Lawson,charles81@example.org,08.1201.5169,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,None,200,217.147.198.155,0
2025-04-29,Devon Sanchez,griffinemily@example.org,11687322,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,None,488,53.152.141.35,0
2025-10-26,Jordan Patterson,davidmorales@example.net,0405.762.964,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,None,378,222.29.47.148,0
2025-10-26,Joshua Cline,iramirez@example.com,(08)-3751-7193,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,None,138,218.56.214.67,0
2025-11-16,Gabrielle Smith,nortonsamantha@example.org,0412.378.785,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,174,38.182.236.58,0
2026-01-08,Michael Levine,wilsonmary@example.com,0432-408-127,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,534,187.162.195.224,0
2024-10-16,Julie Franklin,christy20@example.com,+61.2.8281.1871,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,None,162,110.177.179.232,0
2024-07-09,Ryan Lynch,rwright@example.net,0823945336,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,476,25.40.246.75,0
2026-06-01,Billy Mcneil,sjohnston@example.com,(08)-7555-2253,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,361,11.231.210.101,0
2025-05-11,Gabriel Rodriguez,harrisshawn@example.net,1019 9049,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,570,114.87.156.64,0
2024-04-20,Jamie Moore,caleb42@example.com,+61-3-4022-1007,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,55,190.162.194.181,0
2024-02-07,Isaac Hayes,sarah98@example.net,+61 2 1858 8520,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,None,530,72.28.238.190,0
2024-11-21,Kenneth Church,ynorton@example.net,10574791,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,None,110,164.67.149.189,0
2025-05-09,Mark Rowe,oshelton@example.org,+61-490-980-173,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,None,283,198.7.235.199,0
2024-05-30,William Hendricks,deborah94@example.net,+61-3-2907-6818,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,386,213.140.194.103,0
2026-05-02,Jennifer Rice,ephillips@example.org,0429-114-892,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,546,215.236.121.8,0
2025-12-16,Christopher Wood,pcohen@example.com,+61-407-076-363,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,8,Yes - Voice Modulation Detected,25,192.168.1.1,1
2024-10-10,David Welch,kelseyrobertson@example.net,08 1532 1735,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,None,106,65.193.175.50,0
2024-10-13,Melissa Morrow,chapmanterri@example.net,+61-431-547-774,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,None,207,211.110.225.201,0
2026-05-01,Alexis Bates,hoffmanmelissa@example.net,02 0241 6035,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,None,596,194.115.140.200,0
2026-03-18,Joann Williams,kwalker@example.org,(08) 3012 6429,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,424,124.172.61.127,0
2025-04-09,Joshua Moore,wdean@example.net,02-6389-9384,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,1,None,70,87.204.70.190,0
2024-03-15,Patricia Wilson,waltonbrian@example.org,+61-433-089-955,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,None,444,168.254.113.93,0
2024-01-02,Tracy Warren,julie12@example.net,+61-2-2120-0602,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,None,198,70.196.56.200,0
2025-01-20,Jason Foster,kari16@example.net,+61.427.565.218,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,None,450,112.68.249.113,0
2026-04-04,James Snyder,ashleygary@example.com,0462-729-254,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,441,203.164.139.221,0
2024-06-13,Denise Morgan,wileykimberly@example.net,(03)90197256,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,238,139.107.130.248,0
2025-09-12,Tamara Andersen,david25@example.org,(03)-7097-9655,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,174,9.208.87.119,0
2026-05-24,Andrea Potter,michael42@example.net,0478.693.103,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,446,42.100.192.130,0
2025-12-24,Mary Lopez,tsantiago@example.net,+61352454396,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,82,187.38.227.14,0
2024-09-17,Joshua Sanchez,sanchezheather@example.com,0471.555.966,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,517,193.226.246.188,0
2026-07-31,Rachel Brown MD,paul59@example.com,(02) 3543 5549,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,2,None,345,51.33.194.24,0
2026-08-30,Debra Mcpherson,mthomas@example.org,0772897905,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,320,150.73.205.70,0
2024-09-18,John Black,rachel44@example.com,02 9585 0183,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,285,205.226.91.44,0
2026-02-21,Lisa Jordan,anthonystone@example.org,0456 826 199,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,273,200.180.240.115,0
2025-11-29,James Robinson,julieharper@example.net,07-2287-2841,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,None,551,221.94.142.79,0
2025-05-02,Holly Perez,maustin@example.org,(02)-1842-9011,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,None,169,108.182.230.221,0
2025-02-13,Christopher Rodriguez,anthonygarcia@example.com,(02) 2569 5611,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,87,213.214.99.180,0
2025-08-13,David Fields,greed@example.com,+61 417 554 369,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,503,73.167.102.34,0
2025-06-13,Guy Matthews,nmurray@example.org,8833-0356,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,None,357,14.56.27.94,0
2025-09-03,Amber Edwards,vincent34@example.net,+61 3 7257 0500,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,121,9.243.114.38,0
2025-03-20,William Robinson,scott21@example.net,+61.7.4729.7067,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,75,25.8.216.219,0
2026-06-15,David Solis,anthony01@example.net,+61 438 549 836,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,478,189.7.203.146,0
2026-04-26,Charles Hall,odavis@example.net,+61.7.0318.0532,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,None,334,184.63.26.170,0
2024-11-21,Dr. Brian Patel,paul85@example.org,55831172,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,88,196.28.243.5,0
2026-04-18,Jessica Butler,jwebster@example.com,(03)37996773,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,482,70.24.249.78,0
2024-07-07,Mr. Jason Garcia,kennedymichael@example.org,+61.444.628.253,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,None,132,124.24.72.247,0
2025-06-13,Craig Williamson,eturner@example.org,02-3929-6624,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,None,483,195.254.50.126,0
2025-05-07,Danielle Kennedy,kristinasmith@example.com,+61.408.073.140,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,527,22.15.168.142,0
2025-12-14,Sheila Sanders,jackson90@example.net,(02).3869.6346,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,478,178.97.138.150,0
2025-02-28,Emily Brown,jesus90@example.com,07-3189-6243,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,None,273,74.137.38.17,0
2024-01-23,Lynn Bright,alexandria54@example.com,+61.460.000.083,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,65,143.201.181.70,0
2026-07-19,Timothy Herrera,george30@example.com,+61.8.0582.9678,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,None,56,88.201.176.1,0
2024-02-22,Katherine Velez,sdavis@example.net,0407-591-140,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,364,122.18.253.131,0
2024-10-06,John Davila,nathanjones@example.org,(07)69676740,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,547,95.223.232.228,0
2026-07-06,Amy Baker,gregorymitchell@example.com,+61.446.001.733,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,100,23.87.131.138,0
2024-05-31,Donald Flores,matthewprice@example.com,61407729,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,331,106.216.228.229,0
2024-05-25,Barbara Robinson,benjamin51@example.com,+61-8-4479-6122,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,None,77,200.80.237.52,0
2026-04-06,Julia Ramos,jose81@example.net,+61-461-723-698,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,None,382,54.82.127.160,0
2026-02-12,Ms. Rebecca Rogers MD,wayneconley@example.org,0865391833,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,303,178.112.80.93,0
2024-08-28,Morgan Griffin,reedbenjamin@example.org,9967-1041,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,233,35.102.63.46,0
2025-11-25,Russell Blackburn,sheila32@example.net,0479.185.802,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,None,427,34.124.238.243,0
2026-08-10,Bruce Lee,mwhite@example.com,0447 660 615,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,None,329,102.40.232.64,0
2025-11-27,Kimberly Sullivan,everettbarbara@example.com,0434-708-085,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,486,31.212.94.134,0
2024-01-19,Jennifer Fernandez,paynejennifer@example.com,63351507,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,491,103.62.224.195,0
2024-06-24,Kathleen Hunt,mariah38@example.org,+61-2-2640-2525,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,107,151.16.131.96,0
2025-10-23,Patricia Brown,lisacompton@example.net,0205782208,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,None,382,18.25.33.203,0
2025-03-24,Gregory Morales,edixon@example.com,0311360665,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,None,384,22.146.13.131,0
2025-03-27,Sarah Carter,halltammy@example.org,+61345800982,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,None,575,77.105.110.217,0
2024-02-28,Travis Knight,stacy76@example.net,(07) 2202 3927,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,303,41.129.4.38,0
2026-06-09,Amy Campos,zlopez@example.com,+61-2-2370-9324,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,500,213.31.229.114,0
2025-09-05,Heather Larson,wterry@example.net,+61.8.0701.0123,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,389,98.43.166.215,0
2025-12-24,David Vaughan,aaron56@example.com,02-7663-7251,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,156,70.241.207.132,0
2026-03-10,Nicole Knight,zjohnson@example.org,6713-8563,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,467,180.41.100.110,0
2025-10-01,Kevin Hall,griffithdonna@example.net,0420-443-278,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,243,17.48.197.11,0
2026-01-01,Julie Stokes,kathleen99@example.org,08.7672.0545,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,496,208.100.176.12,0
2024-02-21,Sarah Chambers,vphillips@example.com,(08).6626.9573,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,159,140.53.9.23,0
2026-02-25,Susan Gallegos,ashleywilliams@example.com,+61347520535,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,489,49.88.128.10,0
2024-12-29,Thomas Craig,adamjuarez@example.net,+61.3.6594.6741,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,None,482,53.163.160.129,0
2025-01-11,Matthew Strong,bradysmith@example.org,0440-168-924,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,562,99.124.86.37,0
2024-06-19,Evan Greer,cmitchell@example.org,0211491258,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,None,334,124.63.185.131,0
2025-07-23,Justin Evans,wblanchard@example.com,03.1916.7315,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,149,190.135.23.95,0
2024-11-27,John Potter,uhernandez@example.net,+61-464-053-602,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,99,134.41.250.50,0
2025-12-13,Ariana Anderson,victoriareyes@example.net,(03) 5659 7922,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,7,Yes - Accent Mismatch Suspected,13,192.168.1.1,1
2025-01-10,Kyle Pratt,christopher88@example.net,0444 121 532,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,320,141.13.162.36,0
2024-12-02,John Ross,ycopeland@example.org,4646 8729,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,80,207.190.215.210,0
2025-05-11,Lori Lopez,mckayjames@example.net,0402 527 728,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,1,None,436,222.179.118.117,0
2025-03-23,Nicholas Welch,scott97@example.com,03.9718.8131,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,541,187.44.1.209,0
2026-04-24,Kayla Wilkins,matthewsrenee@example.org,82435955,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,100,1.20.161.103,0
2026-02-07,Kathleen Rush,benjamin09@example.org,(07)-6367-3059,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,296,27.237.74.61,0
2025-04-13,Meghan Mccoy,miranda81@example.net,+61-469-980-395,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,110,201.159.211.4,0
2026-04-17,Devon Evans,ericjohnson@example.org,0452 050 198,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,310,143.226.92.95,0
2026-05-15,Charles Wilson,brian61@example.org,(03)77352842,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,None,469,173.37.24.173,0
2026-08-19,William Walker,sweaver@example.com,22357730,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,203,16.221.63.143,0
2025-11-25,William Lowery,heatherflores@example.org,02 3576 4925,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,417,40.106.35.230,0
2024-05-18,Marie Lane,brownphilip@example.org,03 4394 2579,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,560,109.0.216.248,0
2026-03-18,Janice White,kelly70@example.org,+61.2.8187.3601,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,74,211.220.223.42,0
2024-10-26,Ryan Young,john02@example.com,(07)-6358-6826,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,None,186,142.150.145.64,0
2025-10-19,Dr. Taylor Hawkins,fosterdakota@example.org,+61 8 5386 2132,5G Mobile Plan,Basic,eSIM via App,Existing Account,0,None,57,19.236.71.15,0
2024-11-25,Kathryn Howell,tamaramartinez@example.org,7933 5978,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,55,116.157.133.81,0
2025-06-02,Hailey Walters,pattyjohnson@example.net,+61.8.7068.5964,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,None,506,14.114.211.78,0
2026-02-16,Susan Young,lamcarol@example.org,0496-270-156,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,2,None,243,122.232.119.0,0
2024-11-21,Sarah Horn,taylormelanie@example.com,9332.2101,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,578,184.218.164.34,0
