customer_id,name,email,account_type,ip_address,region
3270,Customer_3270,user_3270@example.com,Existing Account,192.168.155.208,SA
3271,Customer_3271,user_3271@example.com,New Unrecognized Account,192.168.125.248,NSW
3272,Customer_3272,user_3272@example.com,New Unrecognized Account,192.168.76.110,NSW
3273,Customer_3273,user_3273@example.com,New Unrecognized Account,192.168.186.68,VIC
3274,Customer_3274,user_3274@example.com,Existing Account,192.168.168.122,TAS
3275,Customer_3275,user_3275@example.com,New Unrecognized Account,192.168.56.153,QLD
3276,Customer_3276,user_3276@example.com,Existing Account,192.168.91.17,TAS
3277,Customer_3277,user_3277@example.com,New Unrecognized Account,192.168.184.245,SA
3278,Customer_3278,user_3278@example.com,Existing Account,192.168.73.130,NSW
3279,Customer_3279,user_3279@example.com,Existing Account,192.168.45.25,NSW
3280,Customer_3280,user_3280@example.com,Existing Account,192.168.171.217,VIC
3281,Customer_3281,user_3281@example.com,New Unrecognized Account,192.168.177.74,QLD
3282,Customer_3282,user_3282@example.com,New Unrecognized Account,192.168.32.64,VIC
3283,Customer_3283,user_3283@example.com,New Unrecognized Account,192.168.35.148,TAS
3284,Customer_3284,user_3284@example.com,Existing Account,192.168.250.15,VIC
3285,Customer_3285,user_3285@example.com,Existing Account,192.168.111.103,QLD
3286,Customer_3286,user_3286@example.com,New Unrecognized Account,192.168.246.189,TAS
3287,Customer_3287,user_3287@example.com,Existing Account,192.168.60.133,QLD
3288,Customer_3288,user_3288@example.com,New Unrecognized Account,192.168.21.182,TAS
3289,Customer_3289,user_3289@example.com,Existing Account,192.168.3.235,TAS
3290,Customer_3290,user_3290@example.com,Existing Account,192.168.66.139,VIC
3291,Customer_3291,user_3291@example.com,Existing Account,192.168.79.246,VIC
3292,Customer_3292,user_3292@example.com,Existing Account,192.168.137.133,NSW
3293,Customer_3293,user_3293@example.com,Existing Account,192.168.193.186,SA
3294,Customer_3294,user_3294@example.com,Existing Account,192.168.5.134,WA
3295,Customer_3295,user_3295@example.com,Existing Account,192.168.119.247,QLD
3296,Customer_3296,user_3296@example.com,Existing Account,192.168.143.117,VIC
3297,Customer_3297,user_3297@example.com,Existing Account,192.168.231.13,TAS
3298,Customer_3298,user_3298@example.com,New Unrecognized Account,192.168.113.32,TAS
3299,Customer_3299,user_3299@example.com,Existing Account,192.168.9.170,SA
3300,Customer_3300,user_3300@example.com,Existing Account,192.168.164.200,QLD
3301,Customer_3301,user_3301@example.com,Existing Account,192.168.68.37,SA
3302,Customer_3302,user_3302@example.com,New Unrecognized Account,192.168.59.252,WA
3303,Customer_3303,user_3303@example.com,New Unrecognized Account,192.168.28.232,VIC
3304,Customer_3304,user_3304@example.com,Existing Account,192.168.193.209,NSW
3305,Customer_3305,user_3305@example.com,Existing Account,192.168.180.4,WA
3306,Customer_3306,user_3306@example.com,New Unrecognized Account,192.168.14.12,TAS
3307,Customer_3307,user_3307@example.com,New Unrecognized Account,192.168.217.189,QLD
3308,Customer_3308,user_3308@example.com,Existing Account,192.168.166.37,VIC
3309,Customer_3309,user_3309@example.com,Existing Account,192.168.62.131,TAS
3310,Customer_3310,user_3310@example.com,Existing Account,192.168.120.207,NSW
3311,Customer_3311,user_3311@example.com,Existing Account,192.168.134.220,WA
3312,Customer_3312,user_3312@example.com,Existing Account,192.168.56.248,NSW
3313,Customer_3313,user_3313@example.com,Existing Account,192.168.35.13,VIC
3314,Customer_3314,user_3314@example.com,Existing Account,192.168.169.80,SA
3315,Customer_3315,user_3315@example.com,Existing Account,192.168.77.131,VIC
3316,Customer_3316,user_3316@example.com,New Unrecognized Account,192.168.191.193,SA
3317,Customer_3317,user_3317@example.com,Existing Account,192.168.176.6,WA
3318,Customer_3318,user_3318@example.com,Existing Account,192.168.145.122,WA
3319,Customer_3319,user_3319@example.com,Existing Account,192.168.226.97,QLD
3320,Customer_3320,user_3320@example.com,New Unrecognized Account,192.168.137.89,WA
3321,Customer_3321,user_3321@example.com,Existing Account,192.168.199.190,SA
3322,Customer_3322,user_3322@example.com,New Unrecognized Account,192.168.214.112,VIC
3323,Customer_3323,user_3323@example.com,New Unrecognized Account,192.168.185.79,TAS
3324,Customer_3324,user_3324@example.com,New Unrecognized Account,192.168.127.176,NSW
3325,Customer_3325,user_3325@example.com,Existing Account,192.168.170.219,WA
3326,Customer_3326,user_3326@example.com,Existing Account,192.168.241.152,SA
3327,Customer_3327,user_3327@example.com,Existing Account,192.168.163.153,VIC
3328,Customer_3328,user_3328@example.com,Existing Account,192.168.81.132,TAS
3329,Customer_3329,user_3329@example.com,Existing Account,192.168.106.116,SA
3330,Customer_3330,user_3330@example.com,Existing Account,192.168.211.11,WA
3331,Customer_3331,user_3331@example.com,Existing Account,192.168.104.221,VIC
3332,Customer_3332,user_3332@example.com,New Unrecognized Account,192.168.217.149,TAS
3333,Customer_3333,user_3333@example.com,Existing Account,192.168.9.173,TAS
3334,Customer_3334,user_3334@example.com,Existing Account,192.168.106.82,QLD
3335,Customer_3335,user_3335@example.com,Existing Account,192.168.169.84,QLD
3336,Customer_3336,user_3336@example.com,Existing Account,192.168.241.59,VIC
3337,Customer_3337,user_3337@example.com,New Unrecognized Account,192.168.43.9,WA
3338,Customer_3338,user_3338@example.com,Existing Account,192.168.10.30,SA
3339,Customer_3339,user_3339@example.com,New Unrecognized Account,192.168.40.232,VIC
3340,Customer_3340,user_3340@example.com,Existing Account,192.168.76.38,WA
3341,Customer_3341,user_3341@example.com,Existing Account,192.168.132.102,WA
3342,Customer_3342,user_3342@example.com,Existing Account,192.168.93.23,QLD
3343,Customer_3343,user_3343@example.com,Existing Account,192.168.66.22,VIC
3344,Customer_3344,user_3344@example.com,Existing Account,192.168.45.1,TAS
3345,Customer_3345,user_3345@example.com,Existing Account,192.168.156.4,NSW
3346,Customer_3346,user_3346@example.com,Existing Account,192.168.3.230,VIC
3347,Customer_3347,user_3347@example.com,Existing Account,192.168.80.170,NSW
3348,Customer_3348,user_3348@example.com,Existing Account,192.168.17.125,QLD
3349,Customer_3349,user_3349@example.com,Existing Account,192.168.156.53,WA
3350,Customer_3350,user_3350@example.com,Existing Account,192.168.117.207,NSW
3351,Customer_3351,user_3351@example.com,Existing Account,192.168.183.23,VIC
3352,Customer_3352,user_3352@example.com,New Unrecognized Account,192.168.33.64,SA
3353,Customer_3353,user_3353@example.com,Existing Account,192.168.218.32,TAS
3354,Customer_3354,user_3354@example.com,Existing Account,192.168.14.174,WA
3355,Customer_3355,user_3355@example.com,Existing Account,192.168.166.154,QLD
3356,Customer_3356,user_3356@example.com,Existing Account,192.168.141.71,QLD
3357,Customer_3357,user_3357@example.com,Existing Account,192.168.247.96,QLD
3358,Customer_3358,user_3358@example.com,Existing Account,192.168.35.235,QLD
3359,Customer_3359,user_3359@example.com,New Unrecognized Account,192.168.84.249,QLD
3360,Customer_3360,user_3360@example.com,Existing Account,192.168.77.7,QLD
3361,Customer_3361,user_3361@example.com,New Unrecognized Account,192.168.150.155,QLD
3362,Customer_3362,user_3362@example.com,Existing Account,192.168.160.70,VIC
3363,Customer_3363,user_3363@example.com,New Unrecognized Account,192.168.87.163,TAS
3364,Customer_3364,user_3364@example.com,Existing Account,192.168.125.211,TAS
3365,Customer_3365,user_3365@example.com,Existing Account,192.168.175.66,NSW
3366,Customer_3366,user_3366@example.com,Existing Account,192.168.163.5,VIC
3367,Customer_3367,user_3367@example.com,Existing Account,192.168.46.224,VIC
3368,Customer_3368,user_3368@example.com,Existing Account,192.168.194.194,QLD
3369,Customer_3369,user_3369@example.com,Existing Account,192.168.32.1,WA
3370,Customer_3370,user_3370@example.com,Existing Account,192.168.38.217,NSW
3371,Customer_3371,user_3371@example.com,Existing Account,192.168.179.164,WA
3372,Customer_3372,user_3372@example.com,Existing Account,192.168.196.44,TAS
3373,Customer_3373,user_3373@example.com,Existing Account,192.168.148.208,QLD
3374,Customer_3374,user_3374@example.com,Existing Account,192.168.208.219,NSW
3375,Customer_3375,user_3375@example.com,Existing Account,192.168.240.139,VIC
3376,Customer_3376,user_3376@example.com,Existing Account,192.168.3.43,VIC
3377,Customer_3377,user_3377@example.com,New Unrecognized Account,192.168.213.233,VIC
3378,Customer_3378,user_3378@example.com,New Unrecognized Account,192.168.237.5,VIC
3379,Customer_3379,user_3379@example.com,Existing Account,192.168.190.216,NSW
3380,Customer_3380,user_3380@example.com,Existing Account,192.168.62.21,WA
3381,Customer_3381,user_3381@example.com,Existing Account,192.168.54.96,SA
3382,Customer_3382,user_3382@example.com,Existing Account,192.168.59.97,NSW
3383,Customer_3383,user_3383@example.com,New Unrecognized Account,192.168.55.126,TAS
3384,Customer_3384,user_3384@example.com,Existing Account,192.168.214.14,WA
3385,Customer_3385,user_3385@example.com,Existing Account,192.168.248.67,QLD
3386,Customer_3386,user_3386@example.com,New Unrecognized Account,192.168.169.44,VIC
3387,Customer_3387,user_3387@example.com,Existing Account,192.168.31.84,VIC
3388,Customer_3388,user_3388@example.com,New Unrecognized Account,192.168.197.74,SA
3389,Customer_3389,user_3389@example.com,New Unrecognized Account,192.168.83.89,TAS
3390,Customer_3390,user_3390@example.com,Existing Account,192.168.238.95,WA
3391,Customer_3391,user_3391@example.com,New Unrecognized Account,192.168.161.85,QLD
3392,Customer_3392,user_3392@example.com,New Unrecognized Account,192.168.146.230,WA
3393,Customer_3393,user_3393@example.com,Existing Account,192.168.13.77,VIC
3394,Customer_3394,user_3394@example.com,Existing Account,192.168.197.229,SA
3395,Customer_3395,user_3395@example.com,Existing Account,192.168.158.3,VIC
3396,Customer_3396,user_3396@example.com,Existing Account,192.168.166.67,NSW
3397,Customer_3397,user_3397@example.com,Existing Account,192.168.144.147,VIC
3398,Customer_3398,user_3398@example.com,Existing Account,192.168.220.28,VIC
3399,Customer_3399,user_3399@example.com,Existing Account,192.168.55.247,VIC
3400,Customer_3400,user_3400@example.com,Existing Account,192.168.160.158,NSW
3401,Customer_3401,user_3401@example.com,Existing Account,192.168.129.202,VIC
3402,Customer_3402,user_3402@example.com,Existing Account,192.168.28.245,QLD
3403,Customer_3403,user_3403@example.com,New Unrecognized Account,192.168.22.254,WA
3404,Customer_3404,user_3404@example.com,Existing Account,192.168.36.218,NSW
3405,Customer_3405,user_3405@example.com,Existing Account,192.168.29.225,TAS
3406,Customer_3406,user_3406@example.com,Existing Account,192.168.20.162,WA
3407,Customer_3407,user_3407@example.com,New Unrecognized Account,192.168.82.36,NSW
3408,Customer_3408,user_3408@example.com,Existing Account,192.168.35.120,QLD
3409,Customer_3409,user_3409@example.com,Existing Account,192.168.248.94,TAS
3410,Customer_3410,user_3410@example.com,Existing Account,192.168.251.116,TAS
3411,Customer_3411,user_3411@example.com,Existing Account,192.168.226.127,TAS
3412,Customer_3412,user_3412@example.com,New Unrecognized Account,192.168.237.151,TAS
3413,Customer_3413,user_3413@example.com,Existing Account,192.168.48.173,TAS
3414,Customer_3414,user_3414@example.com,New Unrecognized Account,192.168.66.129,TAS
3415,Customer_3415,user_3415@example.com,Existing Account,192.168.76.208,SA
3416,Customer_3416,user_3416@example.com,Existing Account,192.168.118.123,QLD
3417,Customer_3417,user_3417@example.com,New Unrecognized Account,192.168.231.102,NSW
3418,Customer_3418,user_3418@example.com,Existing Account,192.168.3.188,NSW
3419,Customer_3419,user_3419@example.com,New Unrecognized Account,192.168.155.208,VIC
3420,Customer_3420,user_3420@example.com,Existing Account,192.168.30.201,NSW
3421,Customer_3421,user_3421@example.com,Existing Account,192.168.226.170,VIC
3422,Customer_3422,user_3422@example.com,Existing Account,192.168.141.80,NSW
3423,Customer_3423,user_3423@example.com,Existing Account,192.168.250.70,VIC
3424,Customer_3424,user_3424@example.com,Existing Account,192.168.179.154,WA
3425,Customer_3425,user_3425@example.com,Existing Account,192.168.203.236,WA
3426,Customer_3426,user_3426@example.com,Existing Account,192.168.68.109,WA
3427,Customer_3427,user_3427@example.com,Existing Account,192.168.4.251,WA
3428,Customer_3428,user_3428@example.com,Existing Account,192.168.133.24,VIC
3429,Customer_3429,user_3429@example.com,Existing Account,192.168.148.100,WA
3430,Customer_3430,user_3430@example.com,Existing Account,192.168.198.44,SA
3431,Customer_3431,user_3431@example.com,New Unrecognized Account,192.168.231.28,SA
3432,Customer_3432,user_3432@example.com,New Unrecognized Account,192.168.106.29,WA
3433,Customer_3433,user_3433@example.com,Existing Account,192.168.189.96,NSW
3434,Customer_3434,user_3434@example.com,Existing Account,192.168.61.97,TAS
3435,Customer_3435,user_3435@example.com,Existing Account,192.168.235.242,VIC
3436,Customer_3436,user_3436@example.com,Existing Account,192.168.115.166,NSW
3437,Customer_3437,user_3437@example.com,Existing Account,192.168.161.137,VIC
3438,Customer_3438,user_3438@example.com,Existing Account,192.168.147.74,QLD
3439,Customer_3439,user_3439@example.com,Existing Account,192.168.98.163,VIC
3440,Customer_3440,user_3440@example.com,Existing Account,192.168.58.150,SA
3441,Customer_3441,user_3441@example.com,Existing Account,192.168.27.97,VIC
3442,Customer_3442,user_3442@example.com,Existing Account,192.168.23.56,QLD
3443,Customer_3443,user_3443@example.com,Existing Account,192.168.170.136,VIC
3444,Customer_3444,user_3444@example.com,Existing Account,192.168.89.113,TAS
3445,Customer_3445,user_3445@example.com,New Unrecognized Account,192.168.49.67,VIC
3446,Customer_3446,user_3446@example.com,Existing Account,192.168.169.54,SA
3447,Customer_3447,user_3447@example.com,Existing Account,192.168.41.69,SA
3448,Customer_3448,user_3448@example.com,Existing Account,192.168.64.113,QLD
3449,Customer_3449,user_3449@example.com,Existing Account,192.168.195.224,NSW
3450,Customer_3450,user_3450@example.com,Existing Account,192.168.222.218,QLD
3451,Customer_3451,user_3451@example.com,Existing Account,192.168.147.123,NSW
3452,Customer_3452,user_3452@example.com,Existing Account,192.168.136.109,QLD
3453,Customer_3453,user_3453@example.com,New Unrecognized Account,192.168.58.3,QLD
3454,Customer_3454,user_3454@example.com,Existing Account,192.168.187.153,NSW
3455,Customer_3455,user_3455@example.com,Existing Account,192.168.76.233,WA
3456,Customer_3456,user_3456@example.com,Existing Account,192.168.58.62,VIC
3457,Customer_3457,user_3457@example.com,Existing Account,192.168.189.230,NSW
3458,Customer_3458,user_3458@example.com,New Unrecognized Account,192.168.55.174,VIC
3459,Customer_3459,user_3459@example.com,Existing Account,192.168.229.211,NSW
3460,Customer_3460,user_3460@example.com,Existing Account,192.168.8.164,TAS
3461,Customer_3461,user_3461@example.com,Existing Account,192.168.138.71,VIC
3462,Customer_3462,user_3462@example.com,New Unrecognized Account,192.168.240.207,NSW
3463,Customer_3463,user_3463@example.com,New Unrecognized Account,192.168.19.58,WA
3464,Customer_3464,user_3464@example.com,Existing Account,192.168.103.7,SA
3465,Customer_3465,user_3465@example.com,New Unrecognized Account,192.168.155.90,VIC
3466,Customer_3466,user_3466@example.com,Existing Account,192.168.60.128,NSW
3467,Customer_3467,user_3467@example.com,Existing Account,192.168.114.221,TAS
3468,Customer_3468,user_3468@example.com,New Unrecognized Account,192.168.102.137,TAS
3469,Customer_3469,user_3469@example.com,Existing Account,192.168.254.96,QLD
3470,Customer_3470,user_3470@example.com,Existing Account,192.168.130.91,NSW
